screen_name,followers_count,friends_count,created_at,lang,statuses_count
darkengel2191,5,1189,2011-11-15 04:32:06+00:00,es,67
astriecute,289,569,2009-05-27 00:46:14+00:00,en,7158
TiaLouiseee,0,53,2009-11-22 15:04:24+00:00,en,4
nandotwiot,102,733,2009-10-27 09:19:53+00:00,en,46
xTMurdax,0,32,2011-01-05 20:53:33+00:00,en,4
Gaaby_Kazeta,0,93,2011-11-02 17:13:46+00:00,en,7
Lisa199102,3,154,2009-07-27 06:36:37+00:00,en,12
irenezeitsma,2,1028,2010-02-01 12:10:19+00:00,en,23
hannan_07860,0,27,2010-12-11 16:09:19+00:00,en,2
clare_dempster,1,1318,2014-10-31 08:09:35+00:00,en-gb,68
redheel23,11,176,2009-03-24 12:46:39+00:00,en,5
2003novis,2,141,2010-04-10 11:00:09+00:00,cs,5
hprealtors,21,444,2009-04-23 02:22:06+00:00,en,67
kearae,12,288,2009-01-06 03:40:53+00:00,en,9
gnykole,7,101,2009-08-15 06:09:32+00:00,en,24
pah_tty,56,522,2010-02-12 17:16:34+00:00,en,1109
Suzy91283882,0,187,2014-03-27 05:11:06+00:00,hu,5
emmawhite100,7,104,2009-02-07 10:29:21+00:00,en,7
deniskrai,26,1882,2011-07-19 14:41:32+00:00,pt,29
fissgmbh,0,205,2009-12-30 19:41:13+00:00,en,20
BaudryEmma,8,1883,2012-12-19 16:53:01+00:00,fr,92
stevenbuckner01,0,328,2014-06-19 00:33:05+00:00,en,14
blueskykasa,0,36,2011-02-03 07:16:01+00:00,en,7
Rosanaanaclara,0,168,2013-06-07 19:39:18+00:00,pt,13
alexandrasandez,8,238,2011-08-15 06:20:36+00:00,en,14
guizome,1,119,2011-01-20 12:39:30+00:00,en,16
filipa3000,0,139,2009-07-21 17:30:33+00:00,en,6
Zamoranonoe,0,1035,2011-04-01 00:42:37+00:00,en,30
Feashi89,1,68,2011-09-03 12:25:36+00:00,de,2
MONICAPERALES2,0,95,2011-09-10 10:16:38+00:00,es,7
billybigdog,1,204,2011-09-11 19:57:01+00:00,en,8
rosella_619,1,364,2010-05-25 13:52:43+00:00,en,12
maki5893,1,37,2011-02-24 22:54:51+00:00,en,3
Dz_Puch,1,126,2011-10-17 04:58:13+00:00,en,5
110hhh,1,273,2009-10-30 21:25:18+00:00,en,23
Tominatorgilpin,9,2154,2009-11-17 19:21:00+00:00,en,35
anita_keidel,10,972,2011-10-31 03:14:07+00:00,en,40
miittus,10,1566,2011-01-26 03:23:43+00:00,en,144
Roxstomp,1,453,2011-03-30 21:03:30+00:00,en,27
annimel007,1,180,2015-03-15 15:13:36+00:00,en,8
alexspecht55,1,91,2012-03-29 21:31:32+00:00,en,3
z_zinc,0,28,2011-05-25 18:58:45+00:00,en,3
agus_ricox,6,179,2010-07-27 01:34:08+00:00,es,16
serintatiana,0,36,2011-12-04 12:29:48+00:00,fr,4
lich21,2,90,2010-10-09 15:58:48+00:00,en,3
JanelleFree86,6,1560,2011-06-14 03:37:53+00:00,en,11
ahmelct,0,166,2014-03-08 13:21:16+00:00,pt,28
katsurako_sama,0,116,2012-06-04 13:16:21+00:00,ja,9
MUMSHAKER,1,278,2014-03-28 15:06:51+00:00,th,6
kayhyuri,3,227,2011-08-20 18:18:34+00:00,en,16
rashanokia,2,92,2011-01-27 15:46:25+00:00,en,19
misHa_aLejaa,2,175,2011-06-21 03:58:51+00:00,es,20
jsdotyang,0,145,2012-04-14 06:48:52+00:00,en,12
taterman1992,1,79,2010-09-05 06:38:00+00:00,en,7
lings_61,1,29,2010-02-20 07:53:35+00:00,en,3
Brennan_Torres,0,84,2011-07-15 21:44:59+00:00,en,10
ivanmntj,1,132,2009-12-16 16:26:34+00:00,en,3
NicholasStaffor,3,195,2011-03-15 19:02:42+00:00,en,11
2Cabrer,2,182,2013-10-04 23:31:01+00:00,es,19
kev21121990,4,1745,2013-02-27 02:22:15+00:00,fr,86
taichi1116,0,178,2009-10-09 07:03:27+00:00,ja,5
skilled_1,4,320,2011-03-04 20:12:23+00:00,en,18
RoselleJb,3,255,2013-03-01 10:47:48+00:00,en,19
Taylin7,10,2532,2012-01-23 15:26:22+00:00,en,63
dnunez77,2,1220,2011-10-31 00:49:06+00:00,en,42
FushaZ,1,426,2013-03-23 02:50:33+00:00,en,9
tabears,3,46,2011-01-01 19:31:54+00:00,en,2
LydiaKatherine,13,220,2009-04-01 22:48:33+00:00,en,4
Schiffmeisterin,0,189,2015-11-21 22:54:56+00:00,de,15
coly27,7,1321,2011-10-29 22:07:33+00:00,fr,72
catarinaornela1,2,401,2012-04-08 16:19:38+00:00,en,9
jonahchegeh,2,67,2012-06-14 07:42:16+00:00,en,5
atugcaptain,2,78,2012-09-22 01:03:31+00:00,en,12
Marissa07Hunter,6,1246,2013-08-03 01:05:49+00:00,en,49
Vladi228,2,1093,2011-01-11 16:33:32+00:00,en,41
Rangerti1,5,330,2011-06-14 18:23:01+00:00,en,21
vieirasdk1,0,30,2012-02-05 18:05:28+00:00,pt,2
1cr13ec099,0,69,2014-09-14 07:02:39+00:00,en,2
MaD_SNiiPEZz,1,83,2010-02-14 19:10:56+00:00,en,8
pashadarbandi,0,132,2012-12-05 10:12:38+00:00,en,10
SarahDelude,14,486,2012-02-12 03:52:25+00:00,en,8
Panny26Panny,1,207,2015-12-08 02:59:34+00:00,th,6
chrisprincelol,21,371,2012-02-04 21:00:54+00:00,en,4
BillKeates,0,124,2010-11-17 09:50:30+00:00,en,15
mahoganygrant14,7,1199,2011-07-20 22:14:07+00:00,en,36
akmamkhushairi,1,208,2013-05-22 15:28:16+00:00,en,9
Sheazan,0,513,2010-06-22 03:09:18+00:00,en,96
CrangleAbbott,16,2531,2010-02-11 04:46:42+00:00,en,58
Yael20Yael,1,281,2016-03-24 08:12:24+00:00,es,9
sUckAfiSh73,8,2859,2013-11-20 06:26:24+00:00,en,46
stevenscott80,22,1928,2013-12-03 16:32:22+00:00,en,37
thegunman12,1,367,2010-01-09 05:19:14+00:00,en,11
kohatikhan200,2,357,2016-05-20 21:57:22+00:00,en,12
cobbmike19,6,1981,2014-08-18 06:41:00+00:00,en,20
HokudoTogari15,2,667,2015-12-17 09:58:19+00:00,ja,14
Grumpy_bear2989,5,28,2010-04-27 17:25:09+00:00,en,2
Youraveragerawr,7,495,2010-11-15 18:27:03+00:00,en,25
shh6111,0,193,2011-12-30 06:58:39+00:00,ko,8
maket001,2,499,2011-02-04 10:05:22+00:00,en,1
Crazylipss10,4,85,2009-12-10 01:38:59+00:00,en,6
TonettaL,0,62,2012-06-30 00:34:03+00:00,en,9
marionathan1,0,126,2012-03-11 10:45:42+00:00,en,2
DZebele,27,593,2014-09-05 13:20:15+00:00,en,14
jennasfavorite,3,137,2009-05-07 15:26:11+00:00,en,10
matheuslindo31,1,157,2009-11-06 11:37:12+00:00,en,9
nosmokenochoke,3,507,2009-03-02 14:07:37+00:00,en,66
SummahBates,0,264,2010-09-09 13:41:32+00:00,en,13
luujing,1,174,2010-12-17 12:59:37+00:00,en,5
angel_owen,25,2069,2010-04-05 17:20:31+00:00,es,132
ebowz,4,1175,2010-03-04 05:40:37+00:00,en,75
mylove_aj,2,1148,2010-04-01 13:42:07+00:00,en,49
prakash942,2,115,2010-10-11 18:48:37+00:00,en,4
ldelada,0,157,2011-10-11 15:42:18+00:00,pt,4
nurabe,6,1244,2011-01-21 11:55:45+00:00,es,39
InmanAnn,0,231,2011-05-22 17:53:51+00:00,en,8
z6530653,0,130,2013-11-21 23:00:06+00:00,zh-tw,4
alexlagoas,5,157,2011-06-16 21:06:48+00:00,pt,11
Olga_Khvatynets,1,544,2013-12-23 20:56:12+00:00,en,21
enchevaliliq,10,965,2014-01-03 08:34:26+00:00,bg,22
wisper2john,15,1296,2012-08-16 15:45:46+00:00,en,34
shane46578,4,88,2009-05-11 02:27:19+00:00,en,7
infinitytools,15,239,2008-10-25 13:22:12+00:00,en,18
austin_telford,42,513,2012-05-16 02:01:51+00:00,en,65
DLeos2,0,74,2012-05-25 04:40:46+00:00,en,11
GiuseppeBarbie4,0,181,2012-04-05 19:26:16+00:00,it,7
MikiJeong,2,203,2012-04-23 23:31:42+00:00,en,6
tianofaza,7,288,2012-01-15 06:20:56+00:00,en,25
InsiderTrading,14,264,2008-09-01 05:32:01+00:00,en,8
jullianscottaim,5,1440,2009-03-19 23:37:47+00:00,en,44
latifkarbala,11,769,2009-07-31 20:07:44+00:00,en,49
ladyvolsvicky,2,83,2010-07-30 13:14:44+00:00,en,5
CodyThaDogg,8,373,2012-07-27 05:10:24+00:00,en,27
OsmannAbii,3,1403,2014-07-06 18:02:22+00:00,tr,90
Wittmaak,27,117,2012-05-25 00:46:36+00:00,en,18
julieast1,20,1300,2011-08-20 14:19:38+00:00,en,107
bryan784,0,56,2011-01-05 16:24:13+00:00,fr,2
bieber1013194,3,412,2011-01-01 21:20:02+00:00,en,9
eviiand,0,34,2010-11-07 22:22:24+00:00,en,23
coachlugo,6,31,2011-01-09 08:33:17+00:00,es,4
leyda38,3,364,2010-10-05 19:21:51+00:00,es,15
purplesky1996,0,79,2012-11-29 16:01:33+00:00,en,7
Andrzejbik,1,160,2012-04-21 11:31:11+00:00,pl,5
Amalia_Keller,28,2450,2013-03-05 22:01:50+00:00,en,30
vickmagaia,1,546,2012-12-17 16:52:14+00:00,pt,21
hamzyo,1,147,2011-04-28 03:38:27+00:00,en,16
riverasbenida,2,358,2010-12-11 17:44:06+00:00,en,15
ivansalaseloza,2,1173,2011-09-03 19:36:22+00:00,es,43
katynick16,79,402,2012-07-04 17:48:33+00:00,en,93
jballen2863,1,149,2011-04-12 01:39:11+00:00,en,16
janosikkqaz,2,230,2016-10-21 16:21:35+00:00,pl,98
lisagill1970,4,137,2013-07-24 23:33:00+00:00,en,13
AndreezaM,10,486,2009-10-30 01:06:55+00:00,en,16
aryasebastians,0,153,2012-06-10 11:01:48+00:00,en,8
detroidt,11,441,2011-11-26 07:14:19+00:00,id,15
taija2334,1,494,2010-07-21 19:21:53+00:00,en,21
hamzillion,1,157,2010-06-16 07:17:14+00:00,en,12
Natimaran,1,114,2011-03-26 19:34:55+00:00,es,8
Saras1Man,0,28,2011-01-28 00:58:00+00:00,en,2
Isa120586,1,256,2015-01-26 07:08:39+00:00,en,7
LilyKinzzz,15,3718,2014-04-28 00:25:34+00:00,en,43
gallegoalema24,1,31,2011-01-03 19:20:04+00:00,es,2
carlos0424,0,219,2010-05-23 18:31:04+00:00,es,19
SydneyBauer,6,30,2009-03-23 07:41:43+00:00,en,3
BbybooSelena,2,482,2013-07-25 02:53:17+00:00,en,20
jab893,4,421,2009-05-25 03:27:09+00:00,en,17
Smithalou,8,287,2010-01-25 18:45:18+00:00,en,12
segujc,2,217,2009-06-16 20:30:45+00:00,en,2
MikeRedLooney,5,2026,2011-02-22 23:28:56+00:00,en,66
Ceca1109,4,144,2011-09-08 19:26:48+00:00,de,4
anneB44547563,2,504,2014-05-05 09:28:55+00:00,en,15
bballgirly97,8,602,2011-01-15 20:05:37+00:00,en,23
Cheqdul,1,270,2011-07-06 16:00:22+00:00,en,9
MikeKalanikas,2,212,2011-11-15 21:03:24+00:00,en,12
hemmo_5s0s,15,614,2014-06-21 12:18:48+00:00,en,155
elin_sancho,10,146,2009-02-26 20:23:28+00:00,en,9
Ahmed_A932,4,1154,2014-02-26 15:28:35+00:00,en,42
eddmadison,0,131,2014-08-25 19:38:04+00:00,en,9
latoyanelson86,9,1595,2012-09-04 19:01:44+00:00,en,66
tamirsalem,3,234,2011-02-13 19:31:53+00:00,en,7
kianmusong,3,425,2010-08-14 22:06:45+00:00,en,33
lisahendrya,1,187,2012-05-05 17:57:34+00:00,id,7
riccardogiorgi,4,92,2010-10-27 12:11:13+00:00,it,3
Kruemel217,2,41,2013-04-24 20:25:24+00:00,de,2
mnarris31519501,3,1292,2014-08-03 14:39:22+00:00,en,52
lorianesantana,12,1768,2012-01-02 19:11:33+00:00,pt,93
ginawafik,0,68,2011-08-06 03:25:59+00:00,en,4
RISWAN40,1,1253,2011-09-24 09:41:57+00:00,en,69
ginacvgm,4,197,2012-06-10 15:31:11+00:00,en,4
nanidjohan,1,381,2014-09-27 14:16:17+00:00,en,28
Meichoc21drop,6,1302,2011-04-17 22:05:42+00:00,en,150
tateg431,5,1406,2012-08-15 04:48:57+00:00,en,8
Prettigurl25O,2,1397,2011-02-25 02:34:02+00:00,en,41
SharmaineMagaoa,1,31,2012-02-25 06:26:30+00:00,en,2
glennpettett,0,128,2014-05-12 11:38:33+00:00,en,18
KJJones8,0,81,2012-08-05 21:46:51+00:00,en,6
yvettebelli,5,1491,2012-05-16 17:02:39+00:00,en,19
CHAWKIASMAR,16,1059,2011-01-23 07:59:01+00:00,en,46
thuglifeeeeeee_,14,846,2012-08-23 16:05:11+00:00,en,20
abakallah,4,1352,2010-03-21 05:31:14+00:00,en,35
branditriplettb,1,1286,2012-08-30 03:53:32+00:00,en,51
brendaxuxa,6,628,2012-02-27 12:54:01+00:00,pt,16
brunossapb,5,648,2012-01-30 04:23:21+00:00,pt,21
ChuzMadrid,1,200,2011-09-10 10:25:13+00:00,en,17
larellclark,0,35,2011-04-30 23:06:49+00:00,en,1
SnotRocketBrian,8,264,2012-10-14 20:45:47+00:00,en,5
Fit_lean_17,47,458,2011-07-17 19:05:02+00:00,en,22
BeaKuka,4,839,2011-05-17 16:56:48+00:00,es,6
luuzs,0,111,2009-07-01 12:08:13+00:00,en,8
jayasaputra99,24,284,2012-02-11 19:30:10+00:00,id,45
ColeCush,0,174,2012-01-30 22:33:55+00:00,en,15
NakishayPerry,0,421,2011-08-08 22:14:42+00:00,en,31
LeslieBennett2,1,320,2011-08-31 03:04:03+00:00,en,13
NisaQisy,6,1436,2011-08-20 14:02:45+00:00,en,85
IgancioB,0,28,2011-05-08 16:26:23+00:00,es,8
ALIBARSHA1,0,81,2011-06-18 10:14:02+00:00,en,4
27bandidos,1,771,2011-07-09 00:57:50+00:00,es,20
sk8dog77,13,1313,2012-08-11 12:51:45+00:00,en,21
KarlBierach,0,125,2014-02-14 04:19:17+00:00,en,6
wagbird,12,277,2009-05-11 16:46:18+00:00,en,11
haley_huiyun,6,345,2015-05-15 02:17:51+00:00,en,11
Oy99,0,1394,2011-07-16 09:58:11+00:00,en,94
socialsecurityy,19,3015,2012-04-13 12:22:11+00:00,en,86
FlakeyPastry,41,532,2009-04-05 13:36:06+00:00,en,76
calcul,12,92,2009-06-09 11:54:40+00:00,en,6
hirazema1,0,107,2012-10-25 19:01:32+00:00,es,6
sinaradossantos,5,187,2009-08-24 18:50:58+00:00,en,21
esmeralditar,9,1404,2009-05-23 21:33:35+00:00,en,55
vanimargaridasi,0,204,2012-11-08 18:06:22+00:00,pt,19
de17910574,2,1221,2014-09-09 02:55:34+00:00,ja,44
JodieThompson2,17,465,2011-06-19 16:08:49+00:00,en,12
federicomajocch,0,82,2012-09-03 15:06:30+00:00,it,3
saraandjoshua,17,2873,2012-05-08 19:31:41+00:00,en,77
Alexialove95,4,408,2012-08-12 02:57:10+00:00,en,17
rdheyd,33,225,2013-11-10 22:21:02+00:00,en,10
MrFreshTink,3,2014,2009-09-17 22:10:15+00:00,en,63
aishiterurotmae,5,1451,2010-01-13 09:10:59+00:00,en,13
arel_go,2,117,2012-05-12 02:33:51+00:00,es,11
Leonard92949806,2,358,2013-05-22 01:40:30+00:00,pt,33
Raphrichraph,1,318,2012-04-30 06:10:08+00:00,en,32
crims0nnation,0,117,2011-08-01 05:49:50+00:00,en,7
sheilawestman,0,48,2011-06-10 09:29:28+00:00,en,5
MihaelaMea,4,556,2013-02-23 20:34:11+00:00,en,21
lola_davis445,20,276,2011-01-05 01:37:44+00:00,en,20
eaaorel,2,212,2011-04-14 01:08:08+00:00,es,11
Raina010,0,100,2015-03-03 02:32:48+00:00,ko,4
EvakiBieberitca,10,1124,2011-01-30 12:47:28+00:00,en,66
SoniaSonia35,0,221,2013-03-05 08:20:00+00:00,en,15
bbeeccky123,0,222,2010-05-11 16:11:26+00:00,en,19
JoseeLemaitre,15,1865,2014-03-25 09:20:06+00:00,nl,86
aret9055,71,2129,2011-08-20 11:11:33+00:00,en,17
j4k30,1,360,2013-02-13 00:47:18+00:00,es,22
k_emikri1999,0,55,2014-12-19 13:08:03+00:00,en,6
meggiex12,21,102,2012-02-13 21:28:18+00:00,en,3
lego_my_las,4,720,2012-03-30 00:01:37+00:00,en,34
lucah99,2,35,2011-06-15 17:19:23+00:00,de,2
edupoltronieri,1,377,2012-06-14 21:57:51+00:00,pt,43
mattheez,0,1250,2011-06-03 03:19:02+00:00,en,27
Clichyful,6,542,2010-07-14 13:05:49+00:00,en,19
vivianetranss,1,324,2011-08-01 12:56:11+00:00,pt,31
JacoboKimberly,9,1566,2012-01-02 08:48:28+00:00,en,26
TheoMuluvhu,4,593,2013-07-08 13:11:06+00:00,en,26
HannaMullins,3,178,2010-09-18 13:06:09+00:00,en,5
wodjohan,59,350,2010-11-08 04:11:15+00:00,en,1019
davidslater75,2,119,2013-10-24 10:17:47+00:00,en,25
earthtorinaa,0,160,2010-08-30 16:32:30+00:00,en,15
catchingbullets,4,759,2011-07-30 06:03:12+00:00,en,26
NinjaJosh18,0,480,2009-06-28 06:04:04+00:00,en,17
7byp,1,87,2011-03-18 09:35:16+00:00,en,3
Sethicals00,2,120,2010-09-09 04:40:17+00:00,en,18
shamsan2012,2,426,2012-02-09 13:54:00+00:00,en,14
j0say88,3,611,2011-03-09 06:52:06+00:00,en,19
m_kosack,16,2127,2011-03-20 07:25:34+00:00,en,119
Zain_A_Shah,4,254,2014-12-08 17:00:59+00:00,en-gb,12
japargt,9,1765,2010-03-21 23:55:38+00:00,en,20
yin2bad,5,1479,2010-09-02 19:34:52+00:00,de,43
HIssBOND,9,1798,2010-11-24 13:23:06+00:00,ja,17
fernandao1605,0,73,2014-05-12 15:00:21+00:00,pt,3
farinha_carol,0,232,2013-08-27 16:35:39+00:00,pt,10
trujillogiselle,0,350,2011-12-25 20:26:01+00:00,es,10
ximenecunha,15,111,2013-01-24 18:22:33+00:00,pt,7
Rhiannoncoppa,1,162,2009-09-10 04:34:55+00:00,en,10
AnnaBananaas,3,380,2009-06-02 03:03:10+00:00,en,14
catbta,0,75,2014-07-19 14:45:54+00:00,en-gb,6
Ohwe_Ohwenot,0,188,2010-03-02 14:55:14+00:00,en,9
A54e186,2,461,2015-07-02 03:21:26+00:00,en,12
angelordtorres,3,1083,2011-02-01 04:59:42+00:00,en,41
nyancatkiller,1,157,2011-06-07 10:59:41+00:00,en,12
Dark_Ronan727,2,274,2010-09-02 22:19:21+00:00,en,38
6Hector15,0,305,2012-04-13 19:25:07+00:00,es,23
SimeonmcRED,7,1483,2012-01-10 20:35:41+00:00,en,50
leandroc1972,1,177,2011-01-01 14:23:59+00:00,en,36
tmelnico,3,1135,2010-11-26 16:06:21+00:00,en,57
dohaminhtrang,1,256,2010-10-14 15:43:37+00:00,en,7
pijay23,1,127,2009-03-23 18:00:44+00:00,en,3
tatas7,5,78,2009-04-14 01:49:23+00:00,en,10
DariuszPapierni,1,516,2012-11-14 11:55:01+00:00,pl,12
Larrybi29131137,11,2065,2012-08-25 21:26:37+00:00,en,59
74174,51,845,2009-07-09 14:44:47+00:00,en,21
kmheeo,7,1560,2012-01-19 14:32:49+00:00,en,77
SindyLeung,1,161,2009-04-20 01:29:21+00:00,en,4
Obamaxelloco,1,106,2010-12-18 02:28:58+00:00,es,4
natypepa_hot,6,960,2010-04-14 22:39:58+00:00,es,70
Elheinscho,6,422,2009-06-26 01:02:49+00:00,en,119
vineas,34,481,2009-10-26 22:38:40+00:00,en,12
vzw0test1,1,256,2011-03-31 04:29:25+00:00,en,13
Amandaperkey1,2,124,2016-01-05 15:05:59+00:00,en,8
keiradaley,1,455,2011-12-16 00:07:58+00:00,en,13
YoungAlysha,23,378,2011-11-06 21:50:10+00:00,en,43
AhhCher,6,347,2009-07-22 13:56:54+00:00,en,23
che326,8,1048,2009-12-07 23:31:45+00:00,en,35
nini_nieling,16,295,2011-01-05 09:48:25+00:00,en,18
KimAReum,1,103,2011-03-29 09:12:25+00:00,en,10
arii9550,1,1156,2009-08-11 18:33:10+00:00,en,67
TassanananP,0,113,2013-07-23 11:41:05+00:00,en,5
billymacdonald1,3,1021,2012-01-05 22:54:41+00:00,en,30
mumuamar27,0,146,2014-07-20 21:01:02+00:00,en,12
JuditVarga1,12,531,2011-06-15 16:37:02+00:00,en,13
DjINNOBLOW,3,43,2011-01-23 17:45:48+00:00,en,4
NeuroMan1,12,578,2009-05-06 13:21:08+00:00,en,16
shibatamako,1,444,2009-11-03 02:38:47+00:00,ja,26
johnny_dios,0,228,2011-09-14 00:56:32+00:00,en,9
laureenkirk,6,164,2009-09-03 07:26:19+00:00,en,12
rolferik,0,147,2009-07-06 16:33:10+00:00,en,6
mikkiimouse6297,1,167,2010-12-01 02:34:35+00:00,en,1
pupaimoet,23,323,2011-09-24 05:08:42+00:00,en,95
lovelin9313,3,648,2012-04-24 13:06:41+00:00,zh-tw,21
Chris2fer109,23,342,2010-11-27 09:04:00+00:00,en,12
cigarettedeluxe,0,230,2010-10-07 06:10:01+00:00,en,19
DailedBMX,3,1798,2009-09-23 02:22:01+00:00,en,56
Azamnamangan,2,753,2011-10-16 22:22:50+00:00,en,5
irawinarso,33,424,2009-08-10 10:34:47+00:00,en,1079
PutriiChair,0,81,2013-01-13 04:50:40+00:00,en,5
MACHINEANDAHALF,0,249,2009-05-12 21:19:13+00:00,en,16
Elbbrand,0,201,2016-08-22 08:54:39+00:00,de,8
renanpereiraser,2,142,2009-07-13 17:31:02+00:00,en,21
gripperone,3,196,2011-11-12 09:56:33+00:00,en,10
fitcocukx,0,51,2016-04-21 00:25:38+00:00,en,7
kirongwe,1,290,2011-06-16 18:46:59+00:00,en,5
jrbruins97,5,1358,2009-05-01 17:40:04+00:00,en,45
lilaayXD,2,570,2009-04-18 08:20:31+00:00,en,34
RudiRudolphsen,6,187,2014-05-17 06:47:57+00:00,de,4
ivana_raic,12,512,2010-10-07 09:45:16+00:00,en,23
morantalet,4,289,2014-05-30 20:59:53+00:00,he,5
cylilliee,4,110,2016-06-25 13:36:00+00:00,en,22
kenanoglu55,0,249,2011-07-21 13:57:25+00:00,tr,24
CamsPartyGirl,0,97,2011-07-16 19:56:09+00:00,en,10
torimochi4510,2,1371,2010-09-05 18:23:28+00:00,ja,18
kend88,9,107,2009-07-17 18:34:45+00:00,en,12
enywati_0406,2,203,2013-05-16 05:20:15+00:00,en,14
raboneroh,1,944,2012-05-26 22:51:34+00:00,es,72
juneforster,0,209,2011-05-21 20:09:45+00:00,en,8
Dazckool,0,96,2014-03-19 18:37:34+00:00,en,6
RuhsSam,1,340,2012-11-23 20:38:50+00:00,en,8
bushtuckernick,1,179,2011-08-20 20:30:48+00:00,en,11
AllYouCanEatFsh,1,32,2011-01-24 02:39:25+00:00,en,1
ramses_1987_bcn,6,1569,2012-11-04 21:48:49+00:00,es,79
gbolang,2,99,2009-08-14 13:02:56+00:00,en,15
Dragonfly9889,54,2186,2009-08-22 13:06:11+00:00,en,59
sasuke10097,0,213,2010-10-06 04:09:04+00:00,en,23
DOREENXMAS,6,424,2008-10-16 04:09:09+00:00,en,12
spilandtim,4,1256,2015-03-20 03:34:40+00:00,en,33
santtonerva,5,77,2013-12-15 15:00:35+00:00,pt,9
loveodifiicil,1,46,2010-12-02 16:51:37+00:00,es,14
Jazzinevaeh,2,1033,2011-06-01 03:22:04+00:00,en,41
Atom198901,0,1254,2013-01-05 09:58:41+00:00,fr,12
ReesesCubaCup,3,354,2011-02-24 04:09:48+00:00,en,13
leoptis,0,53,2011-03-01 16:11:25+00:00,fr,1
Tronixxxx_Tweet,0,78,2013-02-11 19:05:55+00:00,es,10
elizapinky,34,300,2013-04-06 19:17:08+00:00,en,29
joseOMG1,3,327,2010-12-24 15:39:16+00:00,es,9
fer_asdf,0,270,2011-10-18 00:13:43+00:00,en,5
shereefindian,10,1865,2011-03-03 21:11:01+00:00,en,38
felixyau96,0,99,2009-12-31 14:28:47+00:00,en,4
JQluvzu,0,34,2010-12-26 20:34:49+00:00,en,3
Kinguci19,4,92,2010-04-06 15:41:17+00:00,en,5
saif599,11,145,2009-11-22 15:57:17+00:00,en,4
jumar35,2,611,2011-12-07 19:08:15+00:00,en,15
MileyxxLFan,0,119,2009-08-12 09:31:22+00:00,en,7
Fynny7,1,66,2011-11-03 12:21:36+00:00,en,15
michealabanobi,2,1244,2011-03-17 13:53:29+00:00,en,108
paige_333,7,382,2010-08-16 02:19:21+00:00,en,20
Aimee_Todd,0,32,2010-06-30 18:48:09+00:00,en,1
mohasinhridoy,1,540,2014-05-20 17:56:22+00:00,en,19
romain76100,7,1672,2011-10-04 15:29:23+00:00,fr,92
TUPZA2010,4,102,2010-08-13 02:15:56+00:00,en,7
Alxdunne,1,84,2011-07-19 10:23:13+00:00,en,6
_twatterfan101,44,293,2012-09-20 16:08:55+00:00,en,43
Pancho623,3,966,2009-05-13 01:38:17+00:00,en,48
scottyr71,1,379,2011-01-25 14:10:57+00:00,en,35
ferny24,5,1231,2009-03-29 19:37:36+00:00,en,68
newthitima,16,152,2012-02-18 10:08:56+00:00,en,5
test_gabriel,2,1089,2012-01-23 14:42:21+00:00,en,52
Nahla795,0,31,2013-12-30 17:28:14+00:00,en,5
valentinpool,2,382,2011-07-20 11:17:51+00:00,en,33
misungacastro,4,101,2015-02-24 02:53:22+00:00,es,26
TheelAlix,4,403,2013-02-13 01:15:06+00:00,en,19
luna19691,2,237,2010-08-30 13:51:39+00:00,es,13
Lek_64,0,57,2011-02-25 11:54:54+00:00,en,5
Cristina_creing,0,163,2012-11-02 15:20:48+00:00,es,29
lineeriksen1,5,67,2011-07-22 19:54:00+00:00,en,2
taniataniaq,35,158,2012-11-02 20:13:44+00:00,en,31
27Memeymbemz,0,81,2010-10-04 05:11:06+00:00,en,5
sinchannz,1,992,2011-04-19 01:22:34+00:00,en,31
zoe_zhang90,0,148,2013-11-01 21:02:29+00:00,en,10
fprakosi,1,74,2014-06-03 15:28:53+00:00,en,8
alleyezonme420,2,392,2011-04-25 02:06:37+00:00,en,13
NtunjaWanga,12,1090,2013-06-03 11:25:53+00:00,en,51
KarlAnthony41,6,1422,2011-06-18 11:51:03+00:00,en,70
18jlee_craft,0,83,2012-11-25 19:04:18+00:00,en,5
moham1001,17,77,2010-06-18 12:46:47+00:00,en,4
amani_afandi,8,1031,2011-12-26 05:40:38+00:00,en,226
Bobbinailz,6,965,2011-07-26 16:35:13+00:00,en,29
murburries,1,171,2013-10-09 00:03:11+00:00,en,68
Mukeshdelhi87,10,422,2013-11-26 03:16:15+00:00,en,30
stturk,7,303,2012-02-29 22:54:23+00:00,en,11
DDotRoss1332,0,232,2010-11-02 03:54:19+00:00,en,6
lif_top,3,126,2012-04-07 18:24:52+00:00,ar,2
l034girl,5,417,2011-07-12 00:23:14+00:00,en,14
hoodbizz,21,1350,2011-02-15 02:37:12+00:00,en,50
niesya1997,1,59,2011-08-25 01:24:03+00:00,en,3
TMayouch,0,156,2016-02-24 14:04:23+00:00,fr,15
Jack_Leeson,4,1425,2012-04-16 13:32:22+00:00,en,46
miley_fanGerman,5,269,2009-06-13 13:40:51+00:00,en,17
ceycey_07,2,107,2010-03-11 18:44:28+00:00,en,1
anapaulaoscar,0,137,2010-12-09 16:39:20+00:00,en,10
fritz_mosher,3,424,2012-01-16 01:42:14+00:00,en,12
OliverTwist1217,2,457,2011-12-18 19:02:08+00:00,fr,27
AndreFGCouto,1,122,2009-07-05 22:54:40+00:00,en,3
L4ckER_jack,7,276,2010-06-27 14:19:11+00:00,en,5
vtecmel,1,513,2011-06-01 13:28:59+00:00,en,19
